# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,3.157751208614057,0.6949960693270553,-0.0027045580271024914,0,3.0,-0.00547038733543865,180.0,0.0,-0.032961499323076064
 0.1077927552211902,3.175180125711903,0.6949952466221706,-0.0027045580271024914,0.3233782656635706,3.0,-0.00547038733543865,179.99644698917174,-0.12272112393636467,-0.2404701253488373
 0.15211622953121218,3.192460229350268,0.6949927904395293,-0.008143984611192975,0.45634868859363653,3.0,-0.005552313863157349,179.98578851774852,-0.16199691986719136,-0.5256890782907516
 0.18590473618946352,3.209592064342718,0.6949887186771498,-0.013617618616741779,0.5577142085683905,2.9999999999999982,-0.005635863104887786,179.96802626882652,-0.19464213784112872,-0.8785849118787046
 0.21420390365703115,3.226576175502818,0.694983049233051,-0.019125829071753263,0.6426117109710934,2.999999999999999,-0.005721078701317176,179.9431630472708,-0.22379650032855689,-1.2903458124499816
 0.23897266540307957,3.2434131076441344,0.6949758000052515,-0.024668991267990735,0.7169179962092387,3.000000000000002,-0.005808001593481524,179.9112027792722,-0.25077239097676973,-1.7555325175813499
 0.26121791985064746,3.260103405580231,0.6949669888917699,-0.030247486913693958,0.7836537595519424,3.0000000000000013,-0.00589667599935752,179.87215051172763,-0.27627390583259964,-2.2704416868384656
 0.2815391201493983,3.2766476141246743,0.694956633790625,-0.035861704291436446,0.844617360448195,3.0000000000000053,-0.00598714749849182,179.82601241144275,-0.30073252123840183,-2.8323947090099777
 0.3003276905117605,3.2930462780910292,0.6949447525998353,-0.04151203842697474,0.9009830715352816,2.999999999999997,-0.006079460983107339,179.77279576415853,-0.324436294325656,-3.439375623275261
 0.3178561018752043,3.3092999422928613,0.6949313632174199,-0.04719889125514617,0.9535683056256129,2.999999999999997,-0.006173665895593017,179.71250897340036,-0.3475896320447519,-4.089825377769462
 0.33432316538724155,3.3254091515437363,0.694916483541397,-0.05292267180215275,1.0029694961617246,2.9999999999999964,-0.006269810020905549,179.6451615591515,-0.3703444705551718,-4.782515370534888
 0.3498792895265499,3.341374450657219,0.6949001314697857,-0.05868379636041543,1.0496378685796497,3.0000000000000036,-0.006367946958543539,179.5707641563493,-0.3928180019442306,-5.516465013652427
 0.36464157714037704,3.3571963844468753,0.6948823249006043,-0.06448268868500508,1.0939247314211311,3.0,-0.006468127642416267,179.48932851320615,-0.4151034271607662,-6.290885485350214
 0.3787033533494803,3.3728754977262705,0.6948630817318717,-0.07031978018137156,1.1361100600484408,2.999999999999996,-0.006570406816165442,179.40086748935406,-0.4372768233997118,-7.105139926748861
 0.39214044769583695,3.38841233530897,0.6948424198616066,-0.07619551011286863,1.1764213430875108,3.0,-0.006674841536356497,179.30539505381427,-0.45940171351596804,-7.958714426466485
 0.40501548825295397,3.4038074420085387,0.6948203571878275,-0.08211032580639577,1.215046464758862,3.0000000000000044,-0.006781488997176895,179.202926282791,-0.4815322144056427,-8.851196341992054
 0.41738092692033957,3.4190613626385433,0.6947969116085534,-0.08806468286999912,1.2521427807610186,2.999999999999991,-0.006890409951924032,179.0934773572911,-0.5037152696907539,-9.782257764713119
 0.4292812263729201,3.434174642012547,0.6947721010218025,-0.09405904541815645,1.2878436791187602,3.0,-0.007001666556689792,178.9770655605687,-0.5259922728596208,-10.751642685377302
 0.4407544764410691,3.449147824944118,0.694745943325594,-0.10009388629858892,1.3222634293232072,3.000000000000005,-0.007115323590456295,178.85370927539597,-0.5484002754564987,-11.759156882274853
 0.4518336120916902,3.4639814562468194,0.6947184564179464,-0.10616968734120948,1.3555008362750705,2.99999999999999,-0.007231446184064541,178.7234279811603,-0.5709729007065005,-12.80465985222342
 0.46254734693159505,3.4786760807342176,0.6946896581968783,-0.11228693960015024,1.387642040794785,2.9999999999999947,-0.007350104020186731,178.58624225078842,-0.5937410503218805,-13.888058301303888
 0.472920899530922,3.4932322432198784,0.6946595665604085,-0.11844614361604387,1.4187626985927657,3.0,-0.007471369120324777,178.44217374749732,-0.6167334574060005,-15.009300844856329
 0.48297656619278306,3.507650488517366,0.6946281994065555,-0.12464780968293572,1.448929698578349,3.000000000000011,-0.007595313463817828,178.29124522137386,-0.6399771267910872,-16.168373658556437
 0.492734178116134,3.521931361440247,0.6945955746333381,-0.13089245812598432,1.478202534348402,3.0000000000000058,-0.0077220145663589495,178.13348050578193,-0.6634976904569517,-17.36529688684884
 0.5022114702842643,3.536075406802086,0.694561710138775,-0.1371806195913245,1.5066344108527925,2.9999999999999707,-0.007851550699614065,177.96890451359894,-0.6873196978529446,-18.6001216617277
 0.5114243820830956,3.550083169416449,0.6945266238208849,-0.14351283534524306,1.5342731462492865,3.0,-0.007984004730126103,177.7975432332819,-0.7114668566487938,-19.872927618858665
 0.5203873045037167,3.563955194096901,0.6944903335776864,-0.14988965758622938,1.5611619135111499,3.0,-0.008119460449666752,177.61942372476346,-0.7359622340903142,-21.183820822930212
 0.529113285106068,3.5776920256570075,0.6944528573071983,-0.1563116497649646,1.5873398553182039,3.000000000000013,-0.008258005859554033,177.4345741151789,-0.7608284293565911,-22.53293203326968
 0.5376141992557095,3.591294208910334,0.6944142129074391,-0.16277938692553157,1.6128425977671283,3.0,-0.008399731373922276,177.24302359442436,-0.7860877195940131,-23.92041525477796
