# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8869415516608812,1.0505634686483054,-0.026126499812563406,0,3.0,-0.07595641528296483,0.0,0.0,0.07948650987389429
 0.08939909008237598,1.898929846375853,1.0505580020641347,-0.026126499812563406,0.2681972702471279,2.9999999999999996,-0.07595641528296483,0.0071060216565499434,-1.409876061503324,0.5766020622849264
 0.12636902869477337,1.9108952363756617,1.0505416607777631,-0.0782495312574299,0.37910708608432003,2.9999999999999987,-0.07576479735513846,0.02842296450300541,-1.8318613366927883,1.2540212610022818
 0.15469749404756417,1.922838480442647,1.0505145324884024,-0.1301433516650486,0.4640924821426924,2.999999999999999,-0.07555110841761892,0.06394746234697157,-2.165745414142673,2.0849535230916745
 0.17854763869621776,1.934760337359148,1.0504767048952635,-0.1817966930645095,0.5356429160886531,2.999999999999998,-0.0753152887920838,0.11367390545842793,-2.449385666628761,3.0459367663360335
 0.19953314854119789,1.9466615659075048,1.0504282656975577,-0.23319830008570058,0.5985994456235936,3.000000000000004,-0.0750572976320706,0.1775944414555597,-2.698740925851755,4.12181310674938
 0.2184822209679151,1.9585429248700565,1.0503693025944962,-0.28433693735061133,0.6554466629037451,2.9999999999999956,-0.07477711344837645,0.25569897654474594,-2.922404802230482,5.301706025680532
 0.2358872223246027,1.970405173029143,1.0502999032852909,-0.33520139689822326,0.707661666973808,2.9999999999999982,-0.07447473397580412,0.34797517711447457,-3.1256406947263278,6.577265690422097
 0.2520692194611179,1.9822490691671037,1.0502201554691526,-0.38578050567006,0.7562076583833536,3.0000000000000084,-0.0741501769214008,0.45440847168298437,-3.3119458581761627,7.941772238463083
 0.2672514203472508,1.9940753720662783,1.0501301468452926,-0.4360631330128864,0.8017542610417523,2.9999999999999964,-0.07380347959993684,0.5749820531992444,-3.483779572879114,9.389624408707483
 0.2815964913143959,2.0058848405090064,1.0500299651129223,-0.4860381982197277,0.8447894739431877,3.0000000000000075,-0.07343469968553246,0.7096768816969912,-3.642945275984403,10.916024165081339
 0.2952273520888135,2.0176782332776275,1.0499196979712528,-0.5356946780854934,0.8856820562664405,2.999999999999996,-0.07304391471584047,0.8584716873013931,-3.7908090136069417,12.516770461847866
 0.30823959728279515,2.029456309154481,1.049799433119496,-0.5850216144541027,0.9247187918483853,2.9999999999999956,-0.07263122249312093,1.0213429735877444,-3.9284326690888074,14.188118115484219
 0.32070933049646555,2.0412198269219064,1.0496692582568625,-0.6340081217855073,0.9621279914893965,3.0,-0.07219674114202171,1.1982650212918766,-4.056659445231586,15.926677671841091
 0.33269832625653173,2.052969545362244,1.0495292610825637,-0.6826433946744211,0.9980949787695951,3.0,-0.0717406089213279,1.3892098923715201,-4.176171017492961,17.72934223793526
 0.3442575561081611,2.064706223257833,1.0493795292958115,-0.7309167153653352,1.0327726683244831,2.9999999999999902,-0.07126298449732223,1.594147434418015,-4.287527063673199,19.593232699943187
 0.35542967121300556,2.076430619391012,1.0492201505958163,-0.778817461235828,1.0662890136390164,2.999999999999995,-0.07076404661579479,1.8130452854177825,-4.391193394044713,21.51565586295562
 0.36625079583629283,2.088143492544122,1.0490512126817901,-0.8263351121977416,1.0987523875088783,3.0000000000000053,-0.07024399374651501,2.0458688788625867,-4.4875624727949255,23.49407190935341
 0.3767518520728344,2.0998456014995015,1.0488728032529437,-0.8734592580895546,1.130255556218503,3.0000000000000053,-0.06970304494262852,2.2925814492080585,-4.5769686950717405,25.526068728477835
 0.38695955742859883,2.1115377050394906,1.048685010008489,-0.9201796059514046,1.1608786722857962,2.9999999999999893,-0.0691414384870686,2.5531440376793526,-4.65969998420096,27.60934141245725
 0.3968971889224111,2.1232205619464293,1.0484879206476367,-0.9664859872661166,1.190691566767233,3.0000000000000058,-0.06855943248088407,2.827515498423203,-4.7360067258336285,29.741675703058917
 0.4065851772341293,2.1348949310026564,1.0482816228695984,-1.0123683650702116,1.2197555317023876,2.9999999999999942,-0.06795730405473631,3.1156525050053507,-4.806108761221822,31.920934506450635
 0.4160415749528717,2.1465615709905115,1.0480662043735853,-1.0578168409958575,1.248124724858615,3.0000000000000115,-0.06733534956591766,3.4175095572522762,-4.870200922805224,34.14504682266474
 0.4252824300854661,2.158221240692335,1.0478417528588089,-1.1028216621901281,1.2758472902563982,3.0,-0.06669388415263097,3.7330389884361748,-4.928457469844127,36.411998598904134
 0.4343220872597874,2.1698746988904656,1.04760835602448,-1.1473732281157418,1.302966261779362,3.000000000000006,-0.06603324112715495,4.062190972802134,-4.9810356771282835,38.71982513246758
 0.4431734330357957,2.1815227043672434,1.0473661015698106,-1.191462097216638,1.3295202991073871,3.0000000000000124,-0.06535377173359372,4.404913533436182,-5.028078768566723,41.06660473450575
 0.45184809750684,2.1931660159050073,1.0471150771940114,-1.235078993467936,1.35554429252052,3.000000000000006,-0.0646558448938299,4.761152550473019,-5.0697183257613565,43.450453428783106
 0.4603566213540108,2.2048053922860977,1.046855370596294,-1.2782148127411153,1.3810698640620325,3.0000000000000067,-0.0639398470800151,5.130851769642203,-5.106076292118301,45.86952050724777
 0.4687085953287245,2.2164415922928535,1.0465870694758694,-1.3208606290457898,1.4061257859861735,2.9999999999999933,-0.06320618051556293,5.513952811151333,-5.137266639181737,48.32198480009598
